Country_Code,Country_Name,Year,Region,Income_Group,Control_of_Corruption,Government_Effectiveness,Political_Stability,Rule_Of_Law,Regulatory_Quality,Voice_and_Accountability
SVN,Slovenia,2016,Europe & Central Asia,High income,0.7847574949264526,1.0871233940124512,0.979141891002655,1.0505995750427246,0.6278295516967773,1.0109034776687622
SVN,Slovenia,2017,Europe & Central Asia,High income,0.7768580317497253,1.1292372941970825,0.8663654923439026,0.9932793378829956,0.5646259784698486,1.006733775138855
SVN,Slovenia,2018,Europe & Central Asia,High income,0.8359792232513428,1.0822386741638184,0.8942672610282898,1.0244784355163574,0.6422973275184631,0.9701653122901917
SVN,Slovenia,2019,Europe & Central Asia,High income,0.8884196281433105,1.041784405708313,0.8015859723091125,1.08500075340271,0.9970223307609558,0.9773725271224976
SWE,Sweden,2000,Europe & Central Asia,High income,2.225827932357788,1.879326343536377,1.3917720317840576,1.8001868724822998,1.3494594097137451,1.5732885599136353
SWE,Sweden,2002,Europe & Central Asia,High income,2.200397491455078,1.9625927209854126,1.4752575159072876,1.84246826171875,1.590243935585022,1.5077838897705078
SWE,Sweden,2003,Europe & Central Asia,High income,2.147883653640747,2.016901969909668,1.3416132926940918,1.8867110013961792,1.6102535724639893,1.5486053228378296
SWE,Sweden,2004,Europe & Central Asia,High income,2.1326475143432617,2.0997376441955566,1.3622268438339233,1.872562289237976,1.669409155845642,1.73924720287323
SWE,Sweden,2005,Europe & Central Asia,High income,2.0127975940704346,1.887901782989502,1.2999048233032227,1.7977513074874878,1.5328688621520996,1.5844727754592896
SWE,Sweden,2006,Europe & Central Asia,High income,2.186323404312134,1.8005728721618652,1.2939339876174927,1.851176381111145,1.439547061920166,1.4857182502746582
SWE,Sweden,2007,Europe & Central Asia,High income,2.233975648880005,2.0187175273895264,1.271478295326233,1.8918278217315674,1.5729972124099731,1.5101361274719238
SWE,Sweden,2008,Europe & Central Asia,High income,2.2114107608795166,1.9469789266586304,1.1283365488052368,1.919156789779663,1.6358840465545654,1.5201666355133057
SWE,Sweden,2009,Europe & Central Asia,High income,2.2426955699920654,2.0416810512542725,1.084638237953186,1.9582816362380981,1.6497036218643188,1.5460383892059326
SWE,Sweden,2010,Europe & Central Asia,High income,2.2197258472442627,1.9626203775405884,1.0941704511642456,1.9303088188171387,1.6562405824661255,1.542725920677185
SWE,Sweden,2011,Europe & Central Asia,High income,2.168036460876465,1.925197958946228,1.2306880950927734,1.9180365800857544,1.8922419548034668,1.6129554510116577
SWE,Sweden,2012,Europe & Central Asia,High income,2.277120590209961,1.9110356569290161,1.1705971956253052,1.928277611732483,1.9000388383865356,1.69035804271698
SWE,Sweden,2013,Europe & Central Asia,High income,2.239426612854004,1.7889982461929321,1.1277780532836914,1.950598120689392,1.895466685295105,1.6580361127853394
SWE,Sweden,2014,Europe & Central Asia,High income,2.110853910446167,1.681375503540039,1.0654147863388062,1.9751451015472412,1.8051632642745972,1.6110156774520874
SWE,Sweden,2015,Europe & Central Asia,High income,2.145463466644287,1.684848666191101,0.9326704740524292,1.990329384803772,1.803804874420166,1.5654544830322266
SWE,Sweden,2016,Europe & Central Asia,High income,2.10577654838562,1.6630748510360718,1.0007821321487427,1.952284812927246,1.8427733182907104,1.56508469581604
SWE,Sweden,2017,Europe & Central Asia,High income,2.0999631881713867,1.6757516860961914,0.9686030149459839,1.8196985721588135,1.7900457382202148,1.5694469213485718
SWE,Sweden,2018,Europe & Central Asia,High income,2.1096367835998535,1.6710944175720215,0.9214175939559937,1.7840750217437744,1.8255048990249634,1.5807973146438599
SWE,Sweden,2019,Europe & Central Asia,High income,2.091949462890625,1.6740124225616455,1.0118863582611084,1.7921615839004517,1.7932615280151367,1.5590580701828003
SWZ,Eswatini,2000,Sub-Saharan Africa,Lower middle income,-0.04510778933763504,-0.650617778301239,0.03751852735877037,-0.7154511213302612,-0.1893596649169922,-1.462375521659851
SWZ,Eswatini,2002,Sub-Saharan Africa,Lower middle income,-0.06013992801308632,-0.49817195534706116,0.12636622786521912,-0.7820260524749756,-0.2596399188041687,-1.402146339416504
SWZ,Eswatini,2003,Sub-Saharan Africa,Lower middle income,-0.07313986122608185,-0.7104499340057373,0.0662459284067154,-0.6138902306556702,-0.2826021611690521,-1.5302296876907349
SWZ,Eswatini,2004,Sub-Saharan Africa,Lower middle income,-0.24253037571907043,-1.0835111141204834,-0.004660189617425203,-0.8007423281669617,-0.533950924873352,-1.4649689197540283
SWZ,Eswatini,2005,Sub-Saharan Africa,Lower middle income,-0.2755322754383087,-0.9511485695838928,-0.3931487798690796,-0.8790128231048584,-0.4343445301055908,-1.4948660135269165
SWZ,Eswatini,2006,Sub-Saharan Africa,Lower middle income,-0.044868890196084976,-0.5520612597465515,-0.27087000012397766,-0.5986368656158447,-0.36359110474586487,-1.2512922286987305
SWZ,Eswatini,2007,Sub-Saharan Africa,Lower middle income,-0.045250147581100464,-0.5734255909919739,0.048026636242866516,-0.694624125957489,-0.571789562702179,-1.3516829013824463
SWZ,Eswatini,2008,Sub-Saharan Africa,Lower middle income,0.03635818138718605,-0.4677838683128357,-0.0773959755897522,-0.5317214727401733,-0.4365248382091522,-1.3196569681167603
SWZ,Eswatini,2009,Sub-Saharan Africa,Lower middle income,-0.011176921427249908,-0.4295470714569092,-0.014716630801558495,-0.4803299605846405,-0.36999648809432983,-1.2717914581298828
SWZ,Eswatini,2010,Sub-Saharan Africa,Lower middle income,-0.041857969015836716,-0.29822084307670593,-0.07607269287109375,-0.4706645607948303,-0.39674457907676697,-1.3253272771835327
SWZ,Eswatini,2011,Sub-Saharan Africa,Lower middle income,-0.18412667512893677,-0.5211958289146423,-0.4797358214855194,-0.5336920619010925,-0.4077371060848236,-1.3154253959655762
SWZ,Eswatini,2012,Sub-Saharan Africa,Lower middle income,-0.2244299054145813,-0.38605770468711853,-0.4076923429965973,-0.5353725552558899,-0.30346959829330444,-1.281684398651123
SWZ,Eswatini,2013,Sub-Saharan Africa,Lower middle income,-0.22842222452163696,-0.37007635831832886,-0.4319111406803131,-0.4929775595664978,-0.14756391942501068,-1.2620735168457031
SWZ,Eswatini,2014,Sub-Saharan Africa,Lower middle income,-0.2570970356464386,-0.49531295895576477,-0.5005597472190857,-0.31121429800987244,-0.2208566814661026,-1.3356355428695679
SWZ,Eswatini,2015,Sub-Saharan Africa,Lower middle income,-0.2157120704650879,-0.5403647422790527,-0.48020920157432556,-0.31858131289482117,-0.26001983880996704,-1.3933757543563843
SWZ,Eswatini,2016,Sub-Saharan Africa,Lower middle income,-0.23194342851638794,-0.5420092344284058,-0.49432307481765747,-0.3789840340614319,-0.2639317214488983,-1.432755708694458
SWZ,Eswatini,2017,Sub-Saharan Africa,Lower middle income,-0.07267022877931595,-0.4917968511581421,-0.2708773910999298,-0.27456215023994446,-0.2609793543815613,-1.451391339302063
SWZ,Eswatini,2018,Sub-Saharan Africa,Lower middle income,-0.23180463910102844,-0.6723408699035645,-0.37774962186813354,-0.2763057351112366,-0.5062580108642578,-1.3687189817428589
SWZ,Eswatini,2019,Sub-Saharan Africa,Lower middle income,-0.32531410455703735,-0.6384982466697693,-0.2743779122829437,-0.4783156216144562,-0.5310370922088623,-1.3436843156814575
SYC,Seychelles,2000,Sub-Saharan Africa,High income,0.5922905206680298,0.6188225746154785,1.283142328262329,0.7254287600517273,0.27931615710258484,0.04413292184472084
SYC,Seychelles,2002,Sub-Saharan Africa,High income,0.6947148442268372,0.5680538415908813,0.903408944606781,0.6755849123001099,0.45694592595100403,0.11334029585123062
SYC,Seychelles,2003,Sub-Saharan Africa,High income,0.7914876341819763,0.5767295360565186,0.6458572149276733,0.7647809386253357,0.6829840540885925,0.0756622776389122
SYC,Seychelles,2004,Sub-Saharan Africa,High income,0.5493168234825134,0.49614012241363525,0.6557900309562683,0.5108144879341125,-0.17028599977493286,0.3232939839363098
SYC,Seychelles,2005,Sub-Saharan Africa,High income,0.3742549419403076,0.4554172456264496,0.9318472146987915,0.40130627155303955,0.4539182782173157,0.17446866631507874
SYC,Seychelles,2006,Sub-Saharan Africa,High income,0.334428995847702,0.4719412624835968,0.9127485752105713,0.17126715183258057,0.19089168310165405,0.08705193549394608
SYC,Seychelles,2007,Sub-Saharan Africa,High income,0.3362773060798645,0.6074175238609314,0.7876572012901306,0.31271180510520935,0.012542914599180222,0.06409593671560287
SYC,Seychelles,2008,Sub-Saharan Africa,High income,0.5627989172935486,0.7233602404594421,0.7489093542098999,0.36062508821487427,-0.05041143298149109,-0.005131570156663656
SYC,Seychelles,2009,Sub-Saharan Africa,High income,0.575691282749176,0.6553550958633423,0.5981371402740479,0.11776695400476456,-0.00688371155411005,0.03989708051085472
SYC,Seychelles,2010,Sub-Saharan Africa,High income,0.6001976728439331,0.6236382722854614,0.8567662239074707,0.05998874083161354,-0.017649978399276733,0.10165674239397049
SYC,Seychelles,2011,Sub-Saharan Africa,High income,0.6060242056846619,0.6505975723266602,0.9377540946006775,-0.0010353690013289452,-0.08154651522636414,0.017898090183734894
SYC,Seychelles,2012,Sub-Saharan Africa,High income,0.5799432992935181,0.6678130626678467,0.7442663311958313,0.05819031223654747,-0.1312800496816635,0.05082958936691284
SYC,Seychelles,2013,Sub-Saharan Africa,High income,0.600877046585083,0.5501878261566162,0.8255889415740967,0.1670750230550766,-0.11013201624155045,0.020076066255569458
SYC,Seychelles,2014,Sub-Saharan Africa,High income,0.5778627991676331,0.5109520554542542,0.36163243651390076,0.24993783235549927,-0.26845476031303406,-0.0498686283826828
SYC,Seychelles,2015,Sub-Saharan Africa,High income,1.1418803930282593,0.5545634627342224,0.6745695471763611,0.33743569254875183,0.13493049144744873,0.07847635447978973
SYC,Seychelles,2016,Sub-Saharan Africa,High income,1.1008822917938232,0.5212638974189758,0.7159531712532043,0.2861115038394928,-0.09072350710630417,0.15783755481243134
SYC,Seychelles,2017,Sub-Saharan Africa,High income,0.8492271900177002,0.49619555473327637,0.7794737815856934,0.16875827312469482,0.010820713825523853,0.18743528425693512
SYC,Seychelles,2018,Sub-Saharan Africa,High income,0.8601596355438232,0.6332271695137024,0.6739941835403442,0.28040575981140137,0.019313707947731018,0.19230663776397705
SYC,Seychelles,2019,Sub-Saharan Africa,High income,1.175749659538269,0.6224139332771301,0.6587868928909302,0.2500367760658264,0.028845680877566338,0.3121275305747986
SYR,Syrian Arab Republic,2000,Middle East & North Africa,Low income,-1.0095326900482178,-0.9435670375823975,-0.1804509460926056,-0.5060556530952454,-1.2560360431671143,-1.6258656978607178
SYR,Syrian Arab Republic,2002,Middle East & North Africa,Low income,-0.39979687333106995,-0.9087032079696655,0.277536004781723,-0.5602308511734009,-1.0227793455123901,-1.6232037544250488
SYR,Syrian Arab Republic,2003,Middle East & North Africa,Low income,-0.801886260509491,-1.1403831243515015,0.06364519894123077,-0.4830619692802429,-1.055394172668457,-1.6210746765136719
SYR,Syrian Arab Republic,2004,Middle East & North Africa,Low income,-0.8294377326965332,-1.0628373622894287,-0.28574633598327637,-0.47645658254623413,-1.1036932468414307,-1.5057810544967651
SYR,Syrian Arab Republic,2005,Middle East & North Africa,Low income,-0.8527516722679138,-1.1490951776504517,-0.4616085886955261,-0.5944011211395264,-0.9858143925666809,-1.5081989765167236
SYR,Syrian Arab Republic,2006,Middle East & North Africa,Low income,-0.9498277902603149,-0.8185244202613831,-0.2782178223133087,-0.9305953979492188,-1.335150122642517,-1.7578128576278687
SYR,Syrian Arab Republic,2007,Middle East & North Africa,Low income,-1.00992751121521,-0.6984202861785889,-0.33987611532211304,-0.8346661925315857,-1.3331574201583862,-1.781911015510559
SYR,Syrian Arab Republic,2008,Middle East & North Africa,Low income,-1.0707498788833618,-0.5207419395446777,-0.3390360474586487,-0.7219926118850708,-1.1353493928909302,-1.724320650100708
SYR,Syrian Arab Republic,2009,Middle East & North Africa,Low income,-1.0509048700332642,-0.4886138141155243,-0.5091005563735962,-0.5792410373687744,-0.9182336926460266,-1.6928282976150513
SYR,Syrian Arab Republic,2010,Middle East & North Africa,Low income,-1.102486491203308,-0.4486759305000305,-0.8057897090911865,-0.5931276082992554,-0.8552813529968262,-1.6966712474822998
SYR,Syrian Arab Republic,2011,Middle East & North Africa,Low income,-1.1007379293441772,-0.51883864402771,-2.0121068954467773,-0.7787703275680542,-0.9521190524101257,-1.8062808513641357
SYR,Syrian Arab Republic,2012,Middle East & North Africa,Low income,-1.2193667888641357,-1.1589233875274658,-2.6822738647460938,-1.1284441947937012,-1.5307451486587524,-1.8442211151123047
SYR,Syrian Arab Republic,2013,Middle East & North Africa,Low income,-1.2657692432403564,-1.4055588245391846,-2.681142807006836,-1.4067459106445312,-1.5456335544586182,-1.8350493907928467
SYR,Syrian Arab Republic,2014,Middle East & North Africa,Low income,-1.560515284538269,-1.4056504964828491,-2.748824119567871,-1.3582613468170166,-1.684552788734436,-1.8783552646636963
SYR,Syrian Arab Republic,2015,Middle East & North Africa,Low income,-1.5689704418182373,-1.6282861232757568,-2.965176820755005,-1.4366862773895264,-1.6647179126739502,-1.9225273132324219
SYR,Syrian Arab Republic,2016,Middle East & North Africa,Low income,-1.5930339097976685,-1.8519220352172852,-2.906036138534546,-1.9936232566833496,-1.6849300861358643,-1.9869821071624756
SYR,Syrian Arab Republic,2017,Middle East & North Africa,Low income,-1.5835518836975098,-1.8008278608322144,-2.612919330596924,-2.0979530811309814,-1.8530428409576416,-1.9697140455245972
SYR,Syrian Arab Republic,2018,Middle East & North Africa,Low income,-1.6482505798339844,-1.7023416757583618,-2.7364559173583984,-2.0546414852142334,-1.7596685886383057,-1.968418836593628
SYR,Syrian Arab Republic,2019,Middle East & North Africa,Low income,-1.7079129219055176,-1.744951605796814,-2.730469226837158,-2.0882434844970703,-1.7794212102890015,-1.99274742603302
TCD,Chad,2000,Sub-Saharan Africa,Low income,-1.3250138759613037,-0.650617778301239,-1.1347540616989136,-1.1309946775436401,-1.2086962461471558,-0.9780575037002563
TCD,Chad,2002,Sub-Saharan Africa,Low income,-1.270305871963501,-0.8881083726882935,-1.5596188306808472,-1.109009861946106,-1.0260694026947021,-0.9405125379562378
TCD,Chad,2003,Sub-Saharan Africa,Low income,-1.465013861656189,-1.1748533248901367,-1.3724302053451538,-1.5183055400848389,-1.049728274345398,-1.1034162044525146
TCD,Chad,2004,Sub-Saharan Africa,Low income,-1.4483457803726196,-1.1515417098999023,-1.539456844329834,-1.3330330848693848,-0.8321599364280701,-1.2305285930633545
TCD,Chad,2005,Sub-Saharan Africa,Low income,-1.53199303150177,-1.3964810371398926,-1.442237138748169,-1.5037381649017334,-1.2015131711959839,-1.3077164888381958
TCD,Chad,2006,Sub-Saharan Africa,Low income,-1.3610093593597412,-1.460164189338684,-1.8317550420761108,-1.5529985427856445,-1.0803089141845703,-1.4184205532073975
TCD,Chad,2007,Sub-Saharan Africa,Low income,-1.3889925479888916,-1.610059142112732,-1.868080496788025,-1.5432811975479126,-1.117924451828003,-1.4513221979141235
TCD,Chad,2008,Sub-Saharan Africa,Low income,-1.5341894626617432,-1.5542218685150146,-1.9651966094970703,-1.6257731914520264,-1.1525027751922607,-1.445906639099121
TCD,Chad,2009,Sub-Saharan Africa,Low income,-1.412184476852417,-1.4190219640731812,-1.7262296676635742,-1.5267218351364136,-1.074161171913147,-1.398561954498291
TCD,Chad,2010,Sub-Saharan Africa,Low income,-1.3942385911941528,-1.4571013450622559,-1.5248277187347412,-1.5135598182678223,-1.0806641578674316,-1.3603278398513794
TCD,Chad,2011,Sub-Saharan Africa,Low income,-1.3551608324050903,-1.3740164041519165,-1.3180851936340332,-1.4845941066741943,-1.0372016429901123,-1.3500316143035889
TCD,Chad,2012,Sub-Saharan Africa,Low income,-1.3309965133666992,-1.4862326383590698,-1.0441173315048218,-1.4639041423797607,-1.0698338747024536,-1.3427475690841675
TCD,Chad,2013,Sub-Saharan Africa,Low income,-1.3703001737594604,-1.3897449970245361,-1.0894722938537598,-1.397951602935791,-1.0059237480163574,-1.3747804164886475
TCD,Chad,2014,Sub-Saharan Africa,Low income,-1.3293884992599487,-1.5109812021255493,-1.568882703781128,-1.1507115364074707,-1.162166953086853,-1.3308794498443604
TCD,Chad,2015,Sub-Saharan Africa,Low income,-1.3818215131759644,-1.4910391569137573,-0.973281741142273,-1.2111537456512451,-1.2234431505203247,-1.3351600170135498
TCD,Chad,2016,Sub-Saharan Africa,Low income,-1.511519193649292,-1.5594110488891602,-1.301894187927246,-1.4078425168991089,-1.1812474727630615,-1.3630601167678833
TCD,Chad,2017,Sub-Saharan Africa,Low income,-1.4558603763580322,-1.5093886852264404,-1.2863926887512207,-1.318427324295044,-1.225705623626709,-1.37168288230896
TCD,Chad,2018,Sub-Saharan Africa,Low income,-1.4044244289398193,-1.5622694492340088,-1.4780155420303345,-1.331227421760559,-1.124444842338562,-1.465306282043457
TCD,Chad,2019,Sub-Saharan Africa,Low income,-1.4175158739089966,-1.6071265935897827,-1.350451111793518,-1.3143035173416138,-1.1244008541107178,-1.4343535900115967
TGO,Togo,2000,Sub-Saharan Africa,Low income,-0.7518988251686096,-1.056840181350708,-0.2908497154712677,-0.6490439176559448,-0.829547107219696,-1.125960111618042
TGO,Togo,2002,Sub-Saharan Africa,Low income,-0.7580695748329163,-1.198941946029663,0.057386960834264755,-0.8300145864486694,-0.7857799530029297,-1.3835525512695312
TGO,Togo,2003,Sub-Saharan Africa,Low income,-0.9022387266159058,-1.2920416593551636,-0.1859966367483139,-0.9559241533279419,-0.6875871419906616,-1.1808685064315796
TGO,Togo,2004,Sub-Saharan Africa,Low income,-0.943994402885437,-1.3880184888839722,-0.3148708641529083,-1.102691650390625,-0.8643776774406433,-1.2312411069869995
TGO,Togo,2005,Sub-Saharan Africa,Low income,-0.8737712502479553,-1.4562413692474365,-1.440218210220337,-1.0644259452819824,-0.8423358798027039,-1.2217334508895874
TGO,Togo,2006,Sub-Saharan Africa,Low income,-1.0496068000793457,-1.493910789489746,-0.5273222327232361,-0.9487498998641968,-0.9195396304130554,-1.1951466798782349
TGO,Togo,2007,Sub-Saharan Africa,Low income,-0.9972733855247498,-1.5246113538742065,-0.34140485525131226,-0.9303058981895447,-0.9757773876190186,-1.0676943063735962
TGO,Togo,2008,Sub-Saharan Africa,Low income,-0.9757575392723083,-1.4815468788146973,-0.1689630001783371,-0.8333839774131775,-0.9730684161186218,-0.9882195591926575
TGO,Togo,2009,Sub-Saharan Africa,Low income,-1.032309651374817,-1.3565925359725952,-0.1655755490064621,-0.8961279392242432,-0.8774269223213196,-0.9785578846931458
TGO,Togo,2010,Sub-Saharan Africa,Low income,-0.9674230813980103,-1.383998155593872,-0.1793483942747116,-0.9355801343917847,-0.8872665762901306,-0.9520390629768372
TGO,Togo,2011,Sub-Saharan Africa,Low income,-1.026531457901001,-1.3721253871917725,-0.16259849071502686,-0.893909215927124,-1.01898193359375,-0.9037214517593384
TGO,Togo,2012,Sub-Saharan Africa,Low income,-1.0077183246612549,-1.2968584299087524,-0.38645777106285095,-0.9480600357055664,-0.8554006814956665,-0.9958094358444214
TGO,Togo,2013,Sub-Saharan Africa,Low income,-1.0349814891815186,-1.2896504402160645,-0.3537108302116394,-0.9843038320541382,-0.9409259557723999,-0.9045662879943848
TGO,Togo,2014,Sub-Saharan Africa,Low income,-0.9001833200454712,-1.2668334245681763,-0.16712686419487,-0.8585902452468872,-0.8451882004737854,-0.7668750286102295
TGO,Togo,2015,Sub-Saharan Africa,Low income,-0.754961371421814,-1.2263084650039673,-0.23212304711341858,-0.8189531564712524,-0.8639289736747742,-0.7009967565536499
TGO,Togo,2016,Sub-Saharan Africa,Low income,-0.7082079648971558,-1.1186163425445557,-0.1751171052455902,-0.6526064276695251,-0.8342976570129395,-0.5458229780197144
TGO,Togo,2017,Sub-Saharan Africa,Low income,-0.7353697419166565,-1.1657048463821411,-0.8744446635246277,-0.7309868335723877,-0.8321865797042847,-0.6251101493835449
TGO,Togo,2018,Sub-Saharan Africa,Low income,-0.7492501735687256,-1.093883752822876,-0.885994553565979,-0.6191878318786621,-0.7061356902122498,-0.7590191960334778
TGO,Togo,2019,Sub-Saharan Africa,Low income,-0.7461119890213013,-0.9726738333702087,-0.9082576632499695,-0.5905466675758362,-0.7449451088905334,-0.7303981184959412
THA,Thailand,2000,East Asia & Pacific,Upper middle income,-0.2301744669675827,0.17748534679412842,0.4549587070941925,0.5790180563926697,0.4847937524318695,0.4678029417991638
THA,Thailand,2002,East Asia & Pacific,Upper middle income,-0.338848352432251,0.2610510587692261,0.5062766671180725,0.3869229853153229,0.13898630440235138,0.32151663303375244
THA,Thailand,2003,East Asia & Pacific,Upper middle income,-0.19602355360984802,0.305083304643631,-0.14508438110351562,0.15371115505695343,0.35713082551956177,0.21824109554290771
THA,Thailand,2004,East Asia & Pacific,Upper middle income,-0.2461322396993637,0.26154786348342896,-0.7174056768417358,0.062387291342020035,0.21965555846691132,0.1265832781791687
THA,Thailand,2005,East Asia & Pacific,Upper middle income,-0.20643283426761627,0.340901643037796,-0.8701266050338745,-0.0075570750050246716,0.45396339893341064,-0.09829578548669815
THA,Thailand,2006,East Asia & Pacific,Upper middle income,-0.4134303033351898,0.4179479777812958,-1.1302001476287842,-0.0693550705909729,0.22979587316513062,-0.7391939759254456
THA,Thailand,2007,East Asia & Pacific,Upper middle income,-0.40017232298851013,0.2859194874763489,-1.112847924232483,-0.137440487742424,0.08619856089353561,-0.5625023245811462
THA,Thailand,2008,East Asia & Pacific,Upper middle income,-0.44062724709510803,0.15694396197795868,-1.2720932960510254,-0.1597404181957245,0.11253724992275238,-0.5296669006347656
THA,Thailand,2009,East Asia & Pacific,Upper middle income,-0.3320132791996002,0.206796795129776,-1.424471139907837,-0.2600526511669159,0.12148398905992508,-0.45587852597236633
THA,Thailand,2010,East Asia & Pacific,Upper middle income,-0.3603394627571106,0.08329106867313385,-1.4427883625030518,-0.23362262547016144,0.0618106834590435,-0.4958215057849884
THA,Thailand,2011,East Asia & Pacific,Upper middle income,-0.35324403643608093,0.09929939359426498,-1.1335337162017822,-0.2297525256872177,0.09038279950618744,-0.4051817059516907
THA,Thailand,2012,East Asia & Pacific,Upper middle income,-0.3974040746688843,0.1301599144935608,-1.2166306972503662,-0.1723691076040268,0.1372242122888565,-0.32114115357398987
THA,Thailand,2013,East Asia & Pacific,Upper middle income,-0.3726683259010315,0.1629360318183899,-1.3116827011108398,-0.13927754759788513,0.13063965737819672,-0.42999470233917236
THA,Thailand,2014,East Asia & Pacific,Upper middle income,-0.4808226227760315,0.2569953501224518,-0.9063863158226013,-0.22040213644504547,0.17480647563934326,-0.8749089241027832
THA,Thailand,2015,East Asia & Pacific,Upper middle income,-0.5559734106063843,0.2387375384569168,-0.9950449466705322,-0.18811464309692383,0.19590173661708832,-0.969038724899292
THA,Thailand,2016,East Asia & Pacific,Upper middle income,-0.45174601674079895,0.2257051318883896,-0.9913002252578735,-0.028230709955096245,0.05286869406700134,-1.022944688796997
THA,Thailand,2017,East Asia & Pacific,Upper middle income,-0.4461260437965393,0.25784581899642944,-0.7548794150352478,0.01386978942900896,0.007616857998073101,-1.0454769134521484
THA,Thailand,2018,East Asia & Pacific,Upper middle income,-0.45822659134864807,0.25453999638557434,-0.7994161248207092,-0.004031188786029816,-0.044096656143665314,-1.0174583196640015
THA,Thailand,2019,East Asia & Pacific,Upper middle income,-0.47199535369873047,0.26060953736305237,-0.491406112909317,0.08874179422855377,-0.02194509282708168,-0.8460856676101685
TJK,Tajikistan,2000,Europe & Central Asia,Lower middle income,-1.2658679485321045,-1.1583938598632812,-1.6477634906768799,-1.3816899061203003,-1.1617767810821533,-1.382805347442627
TJK,Tajikistan,2002,Europe & Central Asia,Lower middle income,-1.1749712228775024,-1.2411606311798096,-0.9823079705238342,-1.083540678024292,-1.3464717864990234,-1.1117959022521973
TJK,Tajikistan,2003,Europe & Central Asia,Lower middle income,-1.1477460861206055,-1.142073392868042,-1.0994917154312134,-1.0665780305862427,-1.0894900560379028,-1.1499087810516357
TJK,Tajikistan,2004,Europe & Central Asia,Lower middle income,-1.3192098140716553,-0.9788485169410706,-1.3074533939361572,-1.1831371784210205,-1.1212114095687866,-1.2222731113433838
TJK,Tajikistan,2005,Europe & Central Asia,Lower middle income,-1.176047444343567,-1.1584193706512451,-1.392462134361267,-1.1002423763275146,-1.1279300451278687,-1.266097903251648
TJK,Tajikistan,2006,Europe & Central Asia,Lower middle income,-1.0428322553634644,-1.0724579095840454,-1.3861448764801025,-1.1821740865707397,-1.1061468124389648,-1.3519413471221924
TJK,Tajikistan,2007,Europe & Central Asia,Lower middle income,-1.0409692525863647,-1.1278420686721802,-0.7520521879196167,-1.2960470914840698,-1.1323528289794922,-1.2921208143234253
TJK,Tajikistan,2008,Europe & Central Asia,Lower middle income,-1.186930537223816,-1.0902243852615356,-0.830599308013916,-1.2955496311187744,-1.077060341835022,-1.3556814193725586
TJK,Tajikistan,2009,Europe & Central Asia,Lower middle income,-1.2217692136764526,-1.121835708618164,-1.0253945589065552,-1.272465705871582,-1.0642465353012085,-1.3321260213851929
TJK,Tajikistan,2010,Europe & Central Asia,Lower middle income,-1.297203540802002,-0.9316196441650391,-1.0345383882522583,-1.2128957509994507,-1.0102697610855103,-1.4310778379440308
TJK,Tajikistan,2011,Europe & Central Asia,Lower middle income,-1.23177170753479,-0.9572988152503967,-1.0232338905334473,-1.232399344444275,-0.9779149889945984,-1.3808480501174927
TJK,Tajikistan,2012,Europe & Central Asia,Lower middle income,-1.280341625213623,-0.9363706111907959,-1.2408597469329834,-1.2076199054718018,-1.011844515800476,-1.4224035739898682
TJK,Tajikistan,2013,Europe & Central Asia,Lower middle income,-1.287621021270752,-1.0684857368469238,-1.1823740005493164,-1.2635037899017334,-1.0661455392837524,-1.5042804479599
TJK,Tajikistan,2014,Europe & Central Asia,Lower middle income,-1.1324642896652222,-0.7927529215812683,-0.6933407783508301,-1.0121363401412964,-1.0368640422821045,-1.49567449092865
TJK,Tajikistan,2015,Europe & Central Asia,Lower middle income,-1.1481910943984985,-0.904914379119873,-0.8823180198669434,-1.0751738548278809,-1.0641844272613525,-1.569381833076477
TJK,Tajikistan,2016,Europe & Central Asia,Lower middle income,-1.1630334854125977,-1.0909241437911987,-0.7806183099746704,-1.1666865348815918,-1.118531584739685,-1.6898424625396729
TJK,Tajikistan,2017,Europe & Central Asia,Lower middle income,-1.346372127532959,-1.1824482679367065,-0.6743108630180359,-1.374056339263916,-1.0977729558944702,-1.7219419479370117
TJK,Tajikistan,2018,Europe & Central Asia,Lower middle income,-1.428637146949768,-1.1637572050094604,-0.7477153539657593,-1.3035060167312622,-1.100579857826233,-1.6990247964859009
TJK,Tajikistan,2019,Europe & Central Asia,Lower middle income,-1.3456498384475708,-1.1167536973953247,-0.5120598673820496,-1.2538548707962036,-1.061833381652832,-1.79590904712677
TKM,Turkmenistan,2000,Europe & Central Asia,Upper middle income,-1.0771375894546509,-1.1583938598632812,0.008447062224149704,-1.3698582649230957,-1.768283486366272,-1.6925344467163086
TKM,Turkmenistan,2002,Europe & Central Asia,Upper middle income,-1.0542728900909424,-1.3828538656234741,0.07041774690151215,-1.4239799976348877,-1.66708242893219,-1.932025671005249
TKM,Turkmenistan,2003,Europe & Central Asia,Upper middle income,-1.0151318311691284,-1.415467619895935,0.05321554094552994,-1.3189646005630493,-1.7442667484283447,-1.9572502374649048
TKM,Turkmenistan,2004,Europe & Central Asia,Upper middle income,-1.2705206871032715,-1.5498071908950806,-0.11521193385124207,-1.6280676126480103,-1.84140944480896,-1.9820126295089722
TKM,Turkmenistan,2005,Europe & Central Asia,Upper middle income,-1.3477623462677002,-1.5669195652008057,0.07271338999271393,-1.6114234924316406,-1.7890732288360596,-2.0011305809020996
